customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store,id,userid,title,body,created_at
399,19/09/2016,446,4,21/09/2016,20/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
808,20/09/2016,447,4,23/09/2016,22/09/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
101,21/09/2016,448,4,22/09/2016,24/09/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
492,21/09/2016,449,4,24/09/2016,22/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
575,21/09/2016,450,4,24/09/2016,23/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1146,21/09/2016,451,4,23/09/2016,22/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
997,22/09/2016,452,4,23/09/2016,24/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1028,22/09/2016,453,4,24/09/2016,25/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
988,23/09/2016,454,4,25/09/2016,26/09/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1055,23/09/2016,455,4,24/09/2016,24/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1061,23/09/2016,456,4,26/09/2016,25/09/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1349,24/09/2016,457,4,27/09/2016,27/09/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
197,25/09/2016,458,4,28/09/2016,26/09/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
874,25/09/2016,459,4,28/09/2016,26/09/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
691,25/09/2016,460,4,27/09/2016,26/09/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
853,26/09/2016,461,4,27/09/2016,27/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
852,27/09/2016,462,4,28/09/2016,29/09/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
964,27/09/2016,463,4,28/09/2016,28/09/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
74,28/09/2016,464,4,30/09/2016,29/09/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1198,28/09/2016,465,4,01/10/2016,01/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1440,28/09/2016,466,4,29/09/2016,01/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
555,28/09/2016,467,4,30/09/2016,30/09/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1261,29/09/2016,468,4,02/10/2016,30/09/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1089,29/09/2016,469,4,02/10/2016,02/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
641,30/09/2016,470,4,02/10/2016,02/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
697,30/09/2016,471,4,02/10/2016,01/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
468,30/09/2016,472,4,01/10/2016,01/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
549,30/09/2016,473,4,02/10/2016,03/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
553,01/10/2016,474,4,04/10/2016,04/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
241,01/10/2016,475,4,04/10/2016,03/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
559,01/10/2016,476,4,04/10/2016,02/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
449,02/10/2016,477,4,05/10/2016,04/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
304,02/10/2016,478,4,05/10/2016,03/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
984,03/10/2016,479,4,04/10/2016,04/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
686,04/10/2016,480,4,07/10/2016,05/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
481,04/10/2016,481,4,07/10/2016,06/10/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
513,05/10/2016,482,4,06/10/2016,06/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
703,06/10/2016,483,4,07/10/2016,09/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
421,06/10/2016,484,4,09/10/2016,07/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
465,06/10/2016,485,4,08/10/2016,07/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
709,06/10/2016,486,4,08/10/2016,09/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
827,06/10/2016,487,4,09/10/2016,09/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
921,06/10/2016,488,4,09/10/2016,08/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
899,06/10/2016,489,4,08/10/2016,08/10/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
876,07/10/2016,490,4,10/10/2016,09/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1048,08/10/2016,491,4,10/10/2016,11/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
191,09/10/2016,492,4,10/10/2016,12/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
796,09/10/2016,493,4,12/10/2016,11/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
875,09/10/2016,494,4,10/10/2016,11/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
712,10/10/2016,495,4,12/10/2016,13/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
193,10/10/2016,496,4,12/10/2016,11/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
785,10/10/2016,497,4,11/10/2016,11/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1331,10/10/2016,498,4,12/10/2016,11/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
260,11/10/2016,499,4,14/10/2016,13/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
148,11/10/2016,500,4,12/10/2016,13/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
977,11/10/2016,501,4,12/10/2016,13/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
401,12/10/2016,502,4,13/10/2016,13/10/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
932,13/10/2016,503,4,16/10/2016,14/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1381,14/10/2016,504,4,15/10/2016,15/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
721,14/10/2016,505,4,16/10/2016,17/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
831,14/10/2016,506,4,16/10/2016,16/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1378,15/10/2016,507,4,17/10/2016,17/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1359,15/10/2016,508,4,18/10/2016,18/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
235,16/10/2016,509,4,17/10/2016,17/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
586,17/10/2016,510,4,18/10/2016,18/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
377,18/10/2016,511,4,20/10/2016,19/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
8,19/10/2016,512,4,22/10/2016,20/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
155,19/10/2016,513,4,21/10/2016,21/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
927,19/10/2016,514,4,21/10/2016,20/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
986,19/10/2016,515,4,20/10/2016,22/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
111,21/10/2016,516,4,23/10/2016,24/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
613,21/10/2016,517,4,22/10/2016,24/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1374,22/10/2016,518,4,24/10/2016,25/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
54,22/10/2016,519,4,23/10/2016,24/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
639,23/10/2016,520,4,26/10/2016,24/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
664,23/10/2016,521,4,25/10/2016,25/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
724,23/10/2016,522,4,24/10/2016,24/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1056,24/10/2016,523,4,26/10/2016,27/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
569,25/10/2016,524,4,26/10/2016,27/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1315,26/10/2016,525,4,28/10/2016,29/10/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1096,26/10/2016,526,4,28/10/2016,28/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
506,27/10/2016,527,4,29/10/2016,28/10/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
676,28/10/2016,528,4,31/10/2016,31/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
753,28/10/2016,529,4,30/10/2016,31/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
773,28/10/2016,530,4,31/10/2016,31/10/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
116,28/10/2016,531,4,29/10/2016,30/10/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
817,29/10/2016,532,4,31/10/2016,30/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1334,29/10/2016,533,4,01/11/2016,01/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1406,29/10/2016,534,4,30/10/2016,31/10/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
835,29/10/2016,535,4,31/10/2016,01/11/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
759,31/10/2016,536,4,02/11/2016,01/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1353,31/10/2016,537,4,01/11/2016,03/11/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
341,02/11/2016,538,4,05/11/2016,05/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1144,02/11/2016,539,4,04/11/2016,03/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1429,03/11/2016,540,4,05/11/2016,06/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1228,04/11/2016,541,4,07/11/2016,07/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
313,04/11/2016,542,4,06/11/2016,05/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
62,06/11/2016,543,4,09/11/2016,08/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
321,06/11/2016,544,4,07/11/2016,08/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1108,08/11/2016,545,4,10/11/2016,09/11/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
470,09/11/2016,546,4,12/11/2016,10/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
20,09/11/2016,547,4,11/11/2016,10/11/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
739,11/11/2016,548,4,13/11/2016,13/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
64,12/11/2016,549,3,12/11/2016,NULL,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
892,12/11/2016,550,4,14/11/2016,15/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1169,12/11/2016,551,4,13/11/2016,13/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1282,12/11/2016,552,4,15/11/2016,13/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
913,12/11/2016,553,4,13/11/2016,15/11/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
104,13/11/2016,554,4,14/11/2016,16/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
212,13/11/2016,555,4,14/11/2016,16/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
61,13/11/2016,556,4,14/11/2016,15/11/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1248,14/11/2016,557,4,17/11/2016,15/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1443,15/11/2016,558,4,16/11/2016,17/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
959,16/11/2016,559,4,17/11/2016,17/11/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1405,18/11/2016,560,4,19/11/2016,21/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
90,19/11/2016,561,4,22/11/2016,22/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
942,19/11/2016,562,4,20/11/2016,22/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
365,20/11/2016,563,4,22/11/2016,21/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1058,20/11/2016,564,4,23/11/2016,22/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
894,21/11/2016,565,4,22/11/2016,22/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
298,22/11/2016,566,4,25/11/2016,23/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1430,22/11/2016,567,4,23/11/2016,23/11/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1275,23/11/2016,568,4,25/11/2016,24/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
707,23/11/2016,569,4,24/11/2016,25/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
989,23/11/2016,570,4,24/11/2016,25/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
5,24/11/2016,571,4,25/11/2016,27/11/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
178,24/11/2016,572,4,26/11/2016,26/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
423,24/11/2016,573,4,26/11/2016,27/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
833,26/11/2016,574,4,27/11/2016,29/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
33,27/11/2016,575,4,28/11/2016,30/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1272,27/11/2016,576,4,30/11/2016,28/11/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
445,27/11/2016,577,4,30/11/2016,29/11/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
819,27/11/2016,578,4,28/11/2016,29/11/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
160,27/11/2016,579,4,30/11/2016,29/11/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
581,30/11/2016,580,4,02/12/2016,02/12/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
688,03/12/2016,581,4,05/12/2016,06/12/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
32,04/12/2016,582,3,04/12/2016,NULL,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
792,04/12/2016,583,4,05/12/2016,07/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1209,04/12/2016,584,4,05/12/2016,05/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1219,04/12/2016,585,4,05/12/2016,05/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1306,04/12/2016,586,4,06/12/2016,05/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
487,06/12/2016,587,4,08/12/2016,08/12/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
102,06/12/2016,588,4,07/12/2016,07/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
719,06/12/2016,589,4,07/12/2016,07/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
990,06/12/2016,590,4,09/12/2016,07/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1211,06/12/2016,591,4,09/12/2016,09/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1232,06/12/2016,592,4,08/12/2016,08/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
50,07/12/2016,593,4,10/12/2016,08/12/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1318,07/12/2016,594,4,08/12/2016,08/12/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
538,08/12/2016,595,4,09/12/2016,11/12/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
952,08/12/2016,596,4,09/12/2016,09/12/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1121,08/12/2016,597,4,09/12/2016,10/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
40,09/12/2016,598,3,09/12/2016,NULL,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1,09/12/2016,599,4,10/12/2016,12/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
624,09/12/2016,600,4,12/12/2016,11/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
683,09/12/2016,601,4,10/12/2016,10/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
823,09/12/2016,602,4,10/12/2016,11/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1032,09/12/2016,603,4,10/12/2016,10/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
96,10/12/2016,604,4,13/12/2016,12/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1208,10/12/2016,605,4,11/12/2016,12/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
18,11/12/2016,606,4,12/12/2016,13/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
309,11/12/2016,607,4,14/12/2016,13/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1103,12/12/2016,608,4,15/12/2016,14/12/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
896,12/12/2016,609,4,13/12/2016,14/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
711,13/12/2016,610,4,15/12/2016,14/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1073,15/12/2016,611,4,17/12/2016,18/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
634,16/12/2016,612,4,17/12/2016,17/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1159,17/12/2016,613,4,19/12/2016,19/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
654,18/12/2016,614,4,21/12/2016,21/12/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
560,19/12/2016,615,4,22/12/2016,21/12/2016,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1444,20/12/2016,616,4,23/12/2016,23/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
118,21/12/2016,617,4,23/12/2016,23/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
131,21/12/2016,618,4,22/12/2016,22/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
454,22/12/2016,619,4,25/12/2016,25/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
466,22/12/2016,620,4,24/12/2016,24/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1157,23/12/2016,621,4,25/12/2016,24/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1398,23/12/2016,622,4,26/12/2016,25/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
678,24/12/2016,623,4,26/12/2016,27/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
814,24/12/2016,624,4,25/12/2016,27/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1163,25/12/2016,625,4,28/12/2016,26/12/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
130,25/12/2016,626,4,28/12/2016,27/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1119,25/12/2016,627,4,26/12/2016,28/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
561,26/12/2016,628,4,29/12/2016,27/12/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
973,26/12/2016,629,4,27/12/2016,29/12/2016,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1404,26/12/2016,630,4,27/12/2016,28/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
855,27/12/2016,631,4,29/12/2016,29/12/2016,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
163,27/12/2016,632,4,29/12/2016,29/12/2016,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1040,28/12/2016,633,4,31/12/2016,30/12/2016,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
27,29/12/2016,634,4,01/01/2017,30/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
520,30/12/2016,635,4,02/01/2017,31/12/2016,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
532,03/01/2017,636,4,04/01/2017,05/01/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
512,03/01/2017,637,4,05/01/2017,05/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1302,04/01/2017,638,4,05/01/2017,06/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
550,06/01/2017,639,4,07/01/2017,07/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1093,06/01/2017,640,4,08/01/2017,07/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
673,07/01/2017,641,4,10/01/2017,08/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
847,07/01/2017,642,4,09/01/2017,10/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
901,08/01/2017,643,4,09/01/2017,11/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
439,08/01/2017,644,4,11/01/2017,10/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1199,08/01/2017,645,4,11/01/2017,10/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
975,09/01/2017,646,4,12/01/2017,11/01/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
283,09/01/2017,647,4,10/01/2017,11/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
684,09/01/2017,648,4,11/01/2017,11/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1153,10/01/2017,649,4,11/01/2017,13/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
729,11/01/2017,650,4,14/01/2017,12/01/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
190,11/01/2017,651,4,13/01/2017,13/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
985,12/01/2017,652,4,15/01/2017,13/01/2017,Layla,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
1249,14/01/2017,653,4,17/01/2017,15/01/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1129,14/01/2017,654,4,15/01/2017,17/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
347,16/01/2017,655,4,17/01/2017,18/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
949,16/01/2017,656,4,17/01/2017,18/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
349,17/01/2017,657,4,19/01/2017,20/01/2017,Mireya,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
1051,17/01/2017,658,4,18/01/2017,18/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1391,17/01/2017,659,4,19/01/2017,18/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
383,18/01/2017,660,4,19/01/2017,19/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
626,18/01/2017,661,4,19/01/2017,20/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
1125,19/01/2017,662,4,20/01/2017,20/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
344,20/01/2017,663,4,22/01/2017,23/01/2017,Genna,Santa Cruz Bikes,,,,,2025-11-03T13:43:49.581597
681,20/01/2017,664,4,23/01/2017,22/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
29,21/01/2017,665,4,22/01/2017,23/01/2017,Marcelene,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
770,21/01/2017,666,4,22/01/2017,24/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
858,22/01/2017,667,4,24/01/2017,25/01/2017,Venita,Baldwin Bikes,,,,,2025-11-03T13:43:49.581597
297,22/01/2017,668,4,23/01/2017,24/01/2017,Kali,Rowlett Bikes,,,,,2025-11-03T13:43:49.581597
